#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AFD7CC,,,,,
#Date Time: 2020-09-24 15:58:33.471,,,,,
#Sample rate: 54615Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 900 mV Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Pulse,,,,,
#Frequency: 1 Hz,,,,,
#Period: 1 s,,,,,
#Amplitude: 2.5 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 0.4 %,,,,,
#Phase: 0 °,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,
-0.069234642,-0.004771093,0.001619309,0.001179108,-0.545015103,7.872
-0.069216332,-0.004771093,0.001619309,0.001179108,-0.544386453,7.865
-0.069198022,-0.008089353,0.001619309,0.001179108,-0.543758058,7.858
-0.069179712,-0.008089353,0.001619309,0.001179108,-0.54312992,7.851
-0.069161402,-0.004771093,0.004971471,0.003620001,-0.542502039,7.844
-0.069143092,-0.001452832,0.001619309,0.001179108,-0.541874413,7.837
-0.069124782,-0.004771093,0.001619309,0.001179108,-0.541247044,7.83
-0.069106472,-0.004771093,0.001619309,0.001179108,-0.540619932,7.823
-0.069088162,-0.004771093,0.001619309,0.001179108,-0.539993076,7.816
-0.069069852,-0.004771093,0.001619309,0.001179108,-0.539366476,7.809
-0.069051542,-0.004771093,0.004971471,0.003620001,-0.538740132,7.802
-0.069033232,-0.004771093,0.001619309,0.001179108,-0.538114045,7.795
-0.069014922,-0.004771093,0.001619309,0.001179108,-0.537488214,7.788
-0.068996612,-0.004771093,0.004971471,0.003620001,-0.536862639,7.781
-0.068978302,-0.004771093,0.004971471,0.003620001,-0.536237321,7.774
-0.068959992,-0.001452832,0.004971471,0.003620001,-0.535612259,7.767
-0.068941682,-0.004771093,0.001619309,0.001179108,-0.534987454,7.76
-0.068923372,-0.004771093,0.001619309,0.001179108,-0.534362904,7.753
-0.068905062,-0.004771093,0.004971471,0.003620001,-0.533738612,7.746
-0.068886752,-0.004771093,0.001619309,0.001179108,-0.533114575,7.739
-0.068868442,-0.004771093,0.001619309,0.001179108,-0.532490795,7.732
-0.068850132,-0.004771093,0.001619309,0.001179108,-0.531867271,7.725
-0.068831822,-0.001452832,0.001619309,0.001179108,-0.531244004,7.718
-0.068813512,-0.004771093,0.001619309,0.001179108,-0.530620992,7.711
-0.068795202,-0.004771093,0.001619309,0.001179108,-0.529998238,7.704
-0.068776892,-0.004771093,0.001619309,0.001179108,-0.529375739,7.697
-0.068758582,-0.004771093,0.001619309,0.001179108,-0.528753497,7.69
-0.068740272,-0.004771093,0.001619309,0.001179108,-0.528131511,7.683
-0.068721962,-0.004771093,0.001619309,0.001179108,-0.527509782,7.676
-0.068703652,-0.004771093,0.001619309,0.001179108,-0.526888309,7.669
-0.068685342,-0.004771093,0.001619309,0.001179108,-0.526267092,7.662
-0.068667032,-0.004771093,0.001619309,0.001179108,-0.525646131,7.655
-0.068648722,-0.004771093,-0.001732853,-0.001261786,-0.525025427,7.648
-0.068630412,-0.004771093,0.001619309,0.001179108,-0.524404979,7.641
-0.068612102,-0.004771093,0.001619309,0.001179108,-0.523784788,7.634
-0.068593792,-0.004771093,0.001619309,0.001179108,-0.523164853,7.627
-0.068575482,-0.004771093,0.001619309,0.001179108,-0.522545174,7.62
-0.068557172,-0.004771093,0.001619309,0.001179108,-0.521925752,7.613
-0.068538862,-0.008089353,0.001619309,0.001179108,-0.521306586,7.606
-0.068520552,-0.008089353,0.001619309,0.001179108,-0.520687676,7.599
-0.068502242,-0.008089353,0.001619309,0.001179108,-0.520069023,7.592
-0.068483932,-0.008089353,0.001619309,0.001179108,-0.519450626,7.585
-0.068465622,-0.008089353,0.001619309,0.001179108,-0.518832485,7.578
-0.068447312,-0.004771093,0.001619309,0.001179108,-0.518214601,7.571
-0.068429002,-0.004771093,0.001619309,0.001179108,-0.517596972,7.564
-0.068410692,-0.004771093,0.001619309,0.001179108,-0.516979601,7.557
-0.068392382,-0.004771093,0.001619309,0.001179108,-0.516362485,7.55
-0.068374072,-0.004771093,0.001619309,0.001179108,-0.515745626,7.543
-0.068355762,-0.004771093,0.004971471,0.003620001,-0.515129024,7.536
-0.068337452,-0.004771093,0.001619309,0.001179108,-0.514512677,7.529
-0.068319142,-0.004771093,0.004971471,0.003620001,-0.513896587,7.522
-0.068300832,-0.004771093,0.001619309,0.001179108,-0.513280754,7.515
-0.068282522,-0.004771093,0.001619309,0.001179108,-0.512665177,7.508
-0.068264212,-0.008089353,0.001619309,0.001179108,-0.512049856,7.501
-0.068245902,-0.008089353,0.001619309,0.001179108,-0.511434791,7.494
-0.068227592,-0.004771093,0.001619309,0.001179108,-0.510819983,7.487
-0.068209282,-0.008089353,0.001619309,0.001179108,-0.510205431,7.48
-0.068190972,-0.004771093,0.001619309,0.001179108,-0.509591135,7.473
-0.068172662,-0.004771093,0.001619309,0.001179108,-0.508977096,7.466
-0.068154352,-0.004771093,0.001619309,0.001179108,-0.508363313,7.459
-0.068136042,-0.004771093,0.001619309,0.001179108,-0.507749786,7.452
-0.068117732,-0.004771093,0.001619309,0.001179108,-0.507136516,7.445
-0.068099422,-0.004771093,0.001619309,0.001179108,-0.506523502,7.438
-0.068081112,-0.004771093,0.001619309,0.001179108,-0.505910745,7.431
-0.068062802,-0.008089353,0.001619309,0.001179108,-0.505298243,7.424
-0.068044492,-0.004771093,0.001619309,0.001179108,-0.504685998,7.417
-0.068026182,-0.004771093,0.001619309,0.001179108,-0.50407401,7.41
-0.068007872,-0.004771093,0.001619309,0.001179108,-0.503462278,7.403
-0.067989562,-0.008089353,0.004971471,0.003620001,-0.502850802,7.396
-0.067971252,-0.004771093,0.001619309,0.001179108,-0.502239582,7.389
-0.067952942,-0.004771093,0.001619309,0.001179108,-0.501628619,7.382
-0.067934632,-0.004771093,0.001619309,0.001179108,-0.501017912,7.375
-0.067916322,-0.004771093,0.001619309,0.001179108,-0.500407462,7.368
-0.067898012,-0.008089353,0.001619309,0.001179108,-0.499797268,7.361
-0.067879702,-0.008089353,0.001619309,0.001179108,-0.49918733,7.354
-0.067861392,-0.008089353,-0.001732853,-0.001261786,-0.498577648,7.347
-0.067843082,-0.008089353,0.001619309,0.001179108,-0.497968223,7.34
-0.067824772,-0.004771093,0.001619309,0.001179108,-0.497359054,7.333
-0.067806462,-0.004771093,0.001619309,0.001179108,-0.496750142,7.326
-0.067788152,-0.008089353,0.001619309,0.001179108,-0.496141486,7.319
-0.067769842,-0.004771093,0.001619309,0.001179108,-0.495533086,7.312
-0.067751532,-0.008089353,0.001619309,0.001179108,-0.494924943,7.305
-0.067733222,-0.004771093,0.001619309,0.001179108,-0.494317055,7.298
-0.067714912,-0.004771093,0.001619309,0.001179108,-0.493709425,7.291
-0.067696602,-0.004771093,0.001619309,0.001179108,-0.49310205,7.284
-0.067678292,-0.004771093,0.001619309,0.001179108,-0.492494932,7.277
-0.067659982,-0.004771093,0.001619309,0.001179108,-0.49188807,7.27
-0.067641672,-0.004771093,0.001619309,0.001179108,-0.491281465,7.263
-0.067623362,-0.004771093,0.001619309,0.001179108,-0.490675116,7.256
-0.067605052,-0.008089353,0.001619309,0.001179108,-0.490069023,7.249
-0.067586742,-0.004771093,0.001619309,0.001179108,-0.489463187,7.242
-0.067568432,-0.004771093,0.004971471,0.003620001,-0.488857607,7.235
-0.067550122,-0.004771093,0.004971471,0.003620001,-0.488252283,7.228
-0.067531812,-0.004771093,0.001619309,0.001179108,-0.487647216,7.221
-0.067513502,-0.004771093,0.001619309,0.001179108,-0.487042405,7.214
-0.067495192,-0.004771093,0.004971471,0.003620001,-0.48643785,7.207
-0.067476882,-0.004771093,0.004971471,0.003620001,-0.485833552,7.2
-0.067458572,-0.004771093,0.001619309,0.001179108,-0.48522951,7.193
-0.067440262,-0.004771093,0.001619309,0.001179108,-0.484625724,7.186
-0.067421952,-0.004771093,0.001619309,0.001179108,-0.484022195,7.179
-0.067403642,-0.004771093,0.004971471,0.003620001,-0.483418922,7.172
-0.067385332,-0.004771093,0.001619309,0.001179108,-0.482815905,7.165
-0.067367022,-0.004771093,0.004971471,0.003620001,-0.482213145,7.158
-0.067348712,-0.004771093,0.004971471,0.003620001,-0.481610641,7.151
-0.067330402,-0.004771093,0.001619309,0.001179108,-0.481008393,7.144
-0.067312092,-0.004771093,0.001619309,0.001179108,-0.480406402,7.137
-0.067293782,-0.004771093,0.001619309,0.001179108,-0.479804667,7.13
-0.067275472,-0.004771093,0.001619309,0.001179108,-0.479203188,7.123
-0.067257162,-0.004771093,0.004971471,0.003620001,-0.478601966,7.116
-0.067238852,-0.004771093,0.004971471,0.003620001,-0.478001,7.109
-0.067220542,-0.004771093,0.001619309,0.001179108,-0.477400291,7.102
-0.067202232,-0.004771093,0.004971471,0.003620001,-0.476799837,7.095
-0.067183922,-0.004771093,0.001619309,0.001179108,-0.47619964,7.088
-0.067165612,-0.004771093,0.001619309,0.001179108,-0.4755997,7.081
-0.067147302,-0.004771093,0.004971471,0.003620001,-0.475000016,7.074
-0.067128992,-0.004771093,0.004971471,0.003620001,-0.474400588,7.067
-0.067110682,-0.004771093,0.001619309,0.001179108,-0.473801416,7.06
-0.067092372,-0.008089353,0.001619309,0.001179108,-0.473202501,7.053
-0.067074062,-0.004771093,0.001619309,0.001179108,-0.472603842,7.046
-0.067055752,-0.004771093,0.001619309,0.001179108,-0.47200544,7.039
-0.067037442,-0.004771093,0.001619309,0.001179108,-0.471407293,7.032
-0.067019132,-0.004771093,0.001619309,0.001179108,-0.470809404,7.025
-0.067000822,-0.004771093,0.004971471,0.003620001,-0.47021177,7.018
-0.066982512,-0.004771093,0.004971471,0.003620001,-0.469614393,7.011
-0.066964202,-0.004771093,0.001619309,0.001179108,-0.469017272,7.004
-0.066945892,-0.008089353,0.004971471,0.003620001,-0.468420408,6.997
-0.066927582,-0.004771093,0.001619309,0.001179108,-0.467823799,6.99
-0.066909272,-0.008089353,0.001619309,0.001179108,-0.467227448,6.983
-0.066890962,-0.008089353,0.001619309,0.001179108,-0.466631352,6.976
-0.066872652,-0.008089353,0.001619309,0.001179108,-0.466035513,6.969
-0.066854342,-0.004771093,0.001619309,0.001179108,-0.46543993,6.962
-0.066836032,-0.008089353,0.001619309,0.001179108,-0.464844604,6.955
-0.066817722,-0.008089353,0.001619309,0.001179108,-0.464249534,6.948
-0.066799412,-0.008089353,-0.001732853,-0.001261786,-0.46365472,6.941
-0.066781102,-0.004771093,0.001619309,0.001179108,-0.463060163,6.934
-0.066762792,-0.004771093,0.001619309,0.001179108,-0.462465861,6.927
-0.066744482,-0.008089353,0.001619309,0.001179108,-0.461871817,6.92
-0.066726172,-0.004771093,-0.001732853,-0.001261786,-0.461278028,6.913
-0.066707862,-0.004771093,0.001619309,0.001179108,-0.460684496,6.906
-0.066689552,-0.004771093,0.004971471,0.003620001,-0.46009122,6.899
-0.066671242,-0.004771093,0.001619309,0.001179108,-0.459498201,6.892
-0.066652932,-0.004771093,0.001619309,0.001179108,-0.458905438,6.885
-0.066634622,-0.004771093,0.004971471,0.003620001,-0.458312931,6.878
-0.066616312,-0.004771093,0.001619309,0.001179108,-0.457720681,6.871
-0.066598002,-0.004771093,0.001619309,0.001179108,-0.457128687,6.864
-0.066579692,-0.004771093,0.001619309,0.001179108,-0.456536949,6.857
-0.066561382,-0.008089353,0.001619309,0.001179108,-0.455945468,6.85
-0.066543072,-0.004771093,0.001619309,0.001179108,-0.455354243,6.843
-0.066524762,-0.008089353,0.001619309,0.001179108,-0.454763274,6.836
-0.066506452,-0.008089353,0.001619309,0.001179108,-0.454172562,6.829
-0.066488142,-0.008089353,0.001619309,0.001179108,-0.453582106,6.822
-0.066469832,-0.008089353,0.001619309,0.001179108,-0.452991906,6.815
-0.066451522,-0.008089353,0.001619309,0.001179108,-0.452401963,6.808
-0.066433212,-0.008089353,0.001619309,0.001179108,-0.451812276,6.801
-0.066414902,-0.008089353,0.001619309,0.001179108,-0.451222845,6.794
-0.066396592,-0.004771093,0.001619309,0.001179108,-0.450633671,6.787
-0.066378282,-0.004771093,0.001619309,0.001179108,-0.450044753,6.78
-0.066359972,-0.004771093,0.001619309,0.001179108,-0.449456092,6.773
-0.066341662,-0.008089353,0.001619309,0.001179108,-0.448867686,6.766
-0.066323352,-0.008089353,0.001619309,0.001179108,-0.448279537,6.759
-0.066305042,-0.008089353,0.001619309,0.001179108,-0.447691645,6.752
-0.066286732,-0.004771093,0.001619309,0.001179108,-0.447104009,6.745
-0.066268422,-0.008089353,0.001619309,0.001179108,-0.446516629,6.738
-0.066250112,-0.008089353,0.004971471,0.003620001,-0.445929505,6.731
-0.066231802,-0.008089353,0.001619309,0.001179108,-0.445342638,6.724
-0.066213492,-0.008089353,0.001619309,0.001179108,-0.444756027,6.717
-0.066195182,-0.004771093,0.001619309,0.001179108,-0.444169672,6.71
-0.066176872,-0.008089353,0.001619309,0.001179108,-0.443583574,6.703
-0.066158562,-0.004771093,0.001619309,0.001179108,-0.442997732,6.696
-0.066140252,-0.004771093,0.001619309,0.001179108,-0.442412147,6.689
-0.066121942,-0.004771093,0.001619309,0.001179108,-0.441826818,6.682
-0.066103632,-0.004771093,0.001619309,0.001179108,-0.441241745,6.675
-0.066085322,-0.004771093,-0.001732853,-0.001261786,-0.440656928,6.668
-0.066067012,-0.008089353,0.001619309,0.001179108,-0.440072368,6.661
-0.066048702,-0.008089353,0.001619309,0.001179108,-0.439488064,6.654
-0.066030392,-0.008089353,-0.001732853,-0.001261786,-0.438904017,6.647
-0.066012082,-0.004771093,0.001619309,0.001179108,-0.438320226,6.64
-0.065993772,-0.004771093,-0.001732853,-0.001261786,-0.437736691,6.633
-0.065975462,-0.008089353,-0.001732853,-0.001261786,-0.437153412,6.626
-0.065957152,-0.008089353,0.001619309,0.001179108,-0.43657039,6.619
-0.065938842,-0.008089353,0.001619309,0.001179108,-0.435987624,6.612
-0.065920532,-0.008089353,0.001619309,0.001179108,-0.435405115,6.605
-0.065902222,-0.008089353,0.001619309,0.001179108,-0.434822862,6.598
-0.065883912,-0.008089353,0.001619309,0.001179108,-0.434240865,6.591
-0.065865602,-0.008089353,0.001619309,0.001179108,-0.433659125,6.584
-0.065847292,-0.008089353,0.001619309,0.001179108,-0.433077641,6.577
-0.065828982,-0.004771093,0.001619309,0.001179108,-0.432496413,6.57
-0.065810672,-0.004771093,0.001619309,0.001179108,-0.431915442,6.563
-0.065792362,-0.008089353,-0.001732853,-0.001261786,-0.431334726,6.556
-0.065774052,-0.008089353,0.001619309,0.001179108,-0.430754268,6.549
-0.065755742,-0.008089353,0.001619309,0.001179108,-0.430174065,6.542
-0.065737432,-0.008089353,0.001619309,0.001179108,-0.429594119,6.535
-0.065719122,-0.008089353,0.004971471,0.003620001,-0.42901443,6.528
-0.065700812,-0.008089353,0.001619309,0.001179108,-0.428434996,6.521
-0.065682502,-0.008089353,0.001619309,0.001179108,-0.427855819,6.514
-0.065664192,-0.008089353,0.001619309,0.001179108,-0.427276899,6.507
-0.065645882,-0.008089353,0.001619309,0.001179108,-0.426698234,6.5
-0.065627572,-0.008089353,0.001619309,0.001179108,-0.426119826,6.493
-0.065609262,-0.008089353,0.001619309,0.001179108,-0.425541674,6.486
-0.065590952,-0.004771093,0.001619309,0.001179108,-0.424963779,6.479
-0.065572642,-0.004771093,0.001619309,0.001179108,-0.42438614,6.472
-0.065554332,-0.004771093,-0.001732853,-0.001261786,-0.423808758,6.465
-0.065536022,-0.008089353,0.001619309,0.001179108,-0.423231631,6.458
-0.065517712,-0.004771093,0.001619309,0.001179108,-0.422654761,6.451
-0.065499402,-0.008089353,0.001619309,0.001179108,-0.422078148,6.444
-0.065481092,-0.004771093,0.001619309,0.001179108,-0.42150179,6.437
-0.065462782,-0.008089353,-0.001732853,-0.001261786,-0.420925689,6.43
-0.065444472,-0.008089353,0.001619309,0.001179108,-0.420349845,6.423
-0.065426162,-0.008089353,0.001619309,0.001179108,-0.419774257,6.416
-0.065407852,-0.008089353,0.001619309,0.001179108,-0.419198925,6.409
-0.065389542,-0.008089353,0.001619309,0.001179108,-0.418623849,6.402
-0.065371232,-0.004771093,-0.001732853,-0.001261786,-0.41804903,6.395
-0.065352922,-0.008089353,0.001619309,0.001179108,-0.417474467,6.388
-0.065334612,-0.004771093,-0.001732853,-0.001261786,-0.41690016,6.381
-0.065316302,-0.008089353,-0.001732853,-0.001261786,-0.41632611,6.374
-0.065297992,-0.008089353,-0.001732853,-0.001261786,-0.415752316,6.367
-0.065279682,-0.008089353,0.001619309,0.001179108,-0.415178779,6.36
-0.065261372,-0.004771093,0.001619309,0.001179108,-0.414605497,6.353
-0.065243062,-0.008089353,0.001619309,0.001179108,-0.414032473,6.346
-0.065224752,-0.008089353,0.001619309,0.001179108,-0.413459704,6.339
-0.065206442,-0.008089353,0.001619309,0.001179108,-0.412887192,6.332
-0.065188132,-0.004771093,0.001619309,0.001179108,-0.412314936,6.325
-0.065169822,-0.008089353,0.001619309,0.001179108,-0.411742937,6.318
-0.065151512,-0.008089353,0.001619309,0.001179108,-0.411171193,6.311
-0.065133202,-0.004771093,0.001619309,0.001179108,-0.410599707,6.304
-0.065114892,-0.004771093,0.001619309,0.001179108,-0.410028476,6.297
-0.065096582,-0.004771093,0.001619309,0.001179108,-0.409457502,6.29
-0.065078272,-0.004771093,0.001619309,0.001179108,-0.408886784,6.283
-0.065059962,-0.008089353,0.001619309,0.001179108,-0.408316323,6.276
-0.065041652,-0.004771093,0.001619309,0.001179108,-0.407746118,6.269
-0.065023342,-0.008089353,0.001619309,0.001179108,-0.407176169,6.262
-0.065005032,-0.008089353,0.001619309,0.001179108,-0.406606476,6.255
-0.064986722,-0.004771093,0.004971471,0.003620001,-0.40603704,6.248
-0.064968412,-0.004771093,0.001619309,0.001179108,-0.40546786,6.241
-0.064950102,-0.008089353,0.001619309,0.001179108,-0.404898937,6.234
-0.064931792,-0.008089353,0.001619309,0.001179108,-0.40433027,6.227
-0.064913482,-0.004771093,0.001619309,0.001179108,-0.403761859,6.22
-0.064895172,-0.008089353,0.001619309,0.001179108,-0.403193705,6.213
-0.064876862,-0.008089353,0.001619309,0.001179108,-0.402625807,6.206
-0.064858552,-0.008089353,0.001619309,0.001179108,-0.402058165,6.199
-0.064840242,-0.008089353,0.001619309,0.001179108,-0.40149078,6.192
-0.064821932,-0.004771093,-0.001732853,-0.001261786,-0.400923651,6.185
-0.064803622,-0.008089353,0.001619309,0.001179108,-0.400356778,6.178
-0.064785312,-0.008089353,-0.001732853,-0.001261786,-0.399790161,6.171
-0.064767002,-0.008089353,0.001619309,0.001179108,-0.399223801,6.164
-0.064748692,-0.004771093,0.001619309,0.001179108,-0.398657698,6.157
-0.064730382,-0.004771093,0.001619309,0.001179108,-0.39809185,6.15
-0.064712072,-0.008089353,0.001619309,0.001179108,-0.397526259,6.143
-0.064693762,-0.008089353,0.001619309,0.001179108,-0.396960925,6.136
-0.064675452,-0.008089353,0.001619309,0.001179108,-0.396395846,6.129
-0.064657142,-0.008089353,0.001619309,0.001179108,-0.395831024,6.122
-0.064638832,-0.008089353,0.004971471,0.003620001,-0.395266459,6.115
-0.064620522,-0.008089353,0.001619309,0.001179108,-0.394702149,6.108
-0.064602212,-0.008089353,0.001619309,0.001179108,-0.394138096,6.101
-0.064583902,-0.004771093,0.001619309,0.001179108,-0.3935743,6.094
-0.064565592,-0.008089353,0.001619309,0.001179108,-0.39301076,6.087
-0.064547282,-0.004771093,0.001619309,0.001179108,-0.392447476,6.08
-0.064528972,-0.008089353,0.001619309,0.001179108,-0.391884448,6.073
-0.064510662,-0.008089353,0.001619309,0.001179108,-0.391321677,6.066
-0.064492352,-0.008089353,0.001619309,0.001179108,-0.390759162,6.059
-0.064474042,-0.008089353,0.001619309,0.001179108,-0.390196903,6.052
-0.064455732,-0.008089353,0.001619309,0.001179108,-0.389634901,6.045
-0.064437422,-0.008089353,0.001619309,0.001179108,-0.389073155,6.038
-0.064419112,-0.008089353,0.001619309,0.001179108,-0.388511666,6.031
-0.064400802,-0.008089353,0.001619309,0.001179108,-0.387950432,6.024
-0.064382492,-0.008089353,0.001619309,0.001179108,-0.387389455,6.017
-0.064364182,-0.008089353,0.001619309,0.001179108,-0.386828735,6.01
-0.064345872,-0.008089353,0.001619309,0.001179108,-0.386268271,6.003
-0.064327562,-0.008089353,0.001619309,0.001179108,-0.385708063,5.996
-0.064309252,-0.008089353,0.001619309,0.001179108,-0.385148111,5.989
-0.064290942,-0.004771093,0.001619309,0.001179108,-0.384588416,5.982
-0.064272632,-0.004771093,0.001619309,0.001179108,-0.384028977,5.975
-0.064254322,-0.004771093,0.001619309,0.001179108,-0.383469795,5.968
-0.064236012,-0.008089353,0.001619309,0.001179108,-0.382910869,5.961
-0.064217702,-0.008089353,0.001619309,0.001179108,-0.382352199,5.954
-0.064199392,-0.008089353,0.001619309,0.001179108,-0.381793785,5.947
-0.064181082,-0.004771093,0.001619309,0.001179108,-0.381235628,5.94
-0.064162772,-0.004771093,0.001619309,0.001179108,-0.380677727,5.933
-0.064144462,-0.008089353,0.001619309,0.001179108,-0.380120083,5.926
-0.064126152,-0.008089353,0.001619309,0.001179108,-0.379562695,5.919
-0.064107842,-0.008089353,0.001619309,0.001179108,-0.379005563,5.912
-0.064089532,-0.008089353,0.001619309,0.001179108,-0.378448688,5.905
-0.064071222,-0.004771093,0.001619309,0.001179108,-0.377892068,5.898
-0.064052912,-0.008089353,0.001619309,0.001179108,-0.377335706,5.891
-0.064034602,-0.008089353,0.001619309,0.001179108,-0.376779599,5.884
-0.064016292,-0.008089353,0.001619309,0.001179108,-0.376223749,5.877
-0.063997982,-0.008089353,0.001619309,0.001179108,-0.375668155,5.87
-0.063979672,-0.008089353,0.001619309,0.001179108,-0.375112818,5.863
-0.063961362,-0.008089353,0.001619309,0.001179108,-0.374557737,5.856
-0.063943052,-0.008089353,0.001619309,0.001179108,-0.374002912,5.849
-0.063924742,-0.008089353,0.001619309,0.001179108,-0.373448344,5.842
-0.063906432,-0.008089353,-0.001732853,-0.001261786,-0.372894032,5.835
-0.063888122,-0.008089353,-0.001732853,-0.001261786,-0.372339976,5.828
-0.063869812,-0.004771093,0.001619309,0.001179108,-0.371786177,5.821
-0.063851502,-0.008089353,0.001619309,0.001179108,-0.371232634,5.814
-0.063833192,-0.008089353,0.001619309,0.001179108,-0.370679347,5.807
-0.063814882,-0.008089353,0.001619309,0.001179108,-0.370126317,5.8
-0.063796572,-0.004771093,0.001619309,0.001179108,-0.369573543,5.793
-0.063778262,-0.004771093,0.001619309,0.001179108,-0.369021025,5.786
-0.063759952,-0.008089353,0.004971471,0.003620001,-0.368468764,5.779
-0.063741642,-0.008089353,0.001619309,0.001179108,-0.367916759,5.772
-0.063723332,-0.008089353,0.001619309,0.001179108,-0.36736501,5.765
-0.063705022,-0.008089353,0.001619309,0.001179108,-0.366813518,5.758
-0.063686712,-0.008089353,-0.001732853,-0.001261786,-0.366262282,5.751
-0.063668402,-0.008089353,0.001619309,0.001179108,-0.365711302,5.744
-0.063650092,-0.008089353,0.001619309,0.001179108,-0.365160579,5.737
-0.063631782,-0.008089353,0.001619309,0.001179108,-0.364610112,5.73
-0.063613472,-0.008089353,0.001619309,0.001179108,-0.364059901,5.723
-0.063595162,-0.008089353,0.001619309,0.001179108,-0.363509947,5.716
-0.063576852,-0.008089353,0.001619309,0.001179108,-0.362960249,5.709
-0.063558542,-0.008089353,0.001619309,0.001179108,-0.362410808,5.702
-0.063540232,-0.008089353,0.001619309,0.001179108,-0.361861622,5.695
-0.063521922,-0.008089353,0.001619309,0.001179108,-0.361312693,5.688
-0.063503612,-0.008089353,0.004971471,0.003620001,-0.360764021,5.681
-0.063485302,-0.008089353,0.001619309,0.001179108,-0.360215605,5.674
-0.063466992,-0.008089353,0.001619309,0.001179108,-0.359667445,5.667
-0.063448682,-0.008089353,-0.001732853,-0.001261786,-0.359119541,5.66
-0.063430372,-0.004771093,0.001619309,0.001179108,-0.358571894,5.653
-0.063412062,-0.008089353,0.001619309,0.001179108,-0.358024503,5.646
-0.063393752,-0.008089353,0.001619309,0.001179108,-0.357477369,5.639
-0.063375442,-0.004771093,0.001619309,0.001179108,-0.35693049,5.632
-0.063357132,-0.004771093,0.004971471,0.003620001,-0.356383869,5.625
-0.063338822,-0.008089353,0.001619309,0.001179108,-0.355837503,5.618
-0.063320512,-0.008089353,0.001619309,0.001179108,-0.355291394,5.611
-0.063302202,-0.008089353,0.001619309,0.001179108,-0.354745541,5.604
-0.063283892,-0.008089353,0.001619309,0.001179108,-0.354199945,5.597
-0.063265582,-0.008089353,0.001619309,0.001179108,-0.353654604,5.59
-0.063247272,-0.008089353,0.001619309,0.001179108,-0.353109521,5.583
-0.063228962,-0.008089353,0.001619309,0.001179108,-0.352564693,5.576
-0.063210652,-0.008089353,0.001619309,0.001179108,-0.352020122,5.569
-0.063192342,-0.008089353,0.001619309,0.001179108,-0.351475807,5.562
-0.063174032,-0.008089353,0.001619309,0.001179108,-0.350931749,5.555
-0.063155722,-0.008089353,-0.001732853,-0.001261786,-0.350387947,5.548
-0.063137412,-0.008089353,0.001619309,0.001179108,-0.349844401,5.541
-0.063119102,-0.008089353,0.001619309,0.001179108,-0.349301111,5.534
-0.063100792,-0.008089353,-0.001732853,-0.001261786,-0.348758078,5.527
-0.063082482,-0.008089353,0.001619309,0.001179108,-0.348215302,5.52
-0.063064172,-0.011407614,0.001619309,0.001179108,-0.347672781,5.513
-0.063045862,-0.008089353,0.001619309,0.001179108,-0.347130517,5.506
-0.063027552,-0.011407614,0.001619309,0.001179108,-0.346588509,5.499
-0.063009242,-0.011407614,0.001619309,0.001179108,-0.346046758,5.492
-0.062990932,-0.008089353,0.001619309,0.001179108,-0.345505263,5.485
-0.062972622,-0.008089353,0.001619309,0.001179108,-0.344964024,5.478
-0.062954312,-0.008089353,0.001619309,0.001179108,-0.344423042,5.471
-0.062936002,-0.008089353,0.001619309,0.001179108,-0.343882316,5.464
-0.062917692,-0.008089353,0.001619309,0.001179108,-0.343341846,5.457
-0.062899382,-0.008089353,-0.001732853,-0.001261786,-0.342801633,5.45
-0.062881072,-0.008089353,0.001619309,0.001179108,-0.342261676,5.443
-0.062862762,-0.008089353,0.001619309,0.001179108,-0.341721975,5.436
